1,1388,863.00,517.00,39.90,114.10,1,-1,-1,-1
1,1387,248.00,435.00,129.40,272.90,1,-1,-1,-1
1,1386,1255.00,538.00,62.70,115.70,1,-1,-1,-1
1,1385,1291.00,449.00,73.20,215.00,1,-1,-1,-1
1,1384,1697.00,367.00,160.20,385.10,1,-1,-1,-1
2,1388,856.37,517.01,41.46,113.89,1,-1,-1,-1
2,1387,262.62,447.68,113.36,260.63,1,-1,-1,-1
2,1386,1250.29,530.40,66.11,127.69,1,-1,-1,-1
2,1385,1295.35,459.98,71.89,206.53,1,-1,-1,-1
2,1384,1695.45,384.91,149.90,355.48,1,-1,-1,-1
3,1388,854.68,517.87,41.89,115.17,1,-1,-1,-1
3,1387,262.57,458.65,106.52,248.13,1,-1,-1,-1
3,1386,1255.38,547.10,57.18,121.51,1,-1,-1,-1
3,1385,1287.75,458.74,78.41,213.59,1,-1,-1,-1
3,1384,1687.54,383.05,155.05,347.53,1,-1,-1,-1
4,1388,862.09,516.21,40.38,110.04,1,-1,-1,-1
4,1387,265.74,459.48,103.87,246.22,1,-1,-1,-1
4,1386,1265.20,541.05,57.90,125.10,1,-1,-1,-1
4,1385,1288.91,455.18,81.90,212.20,1,-1,-1,-1
4,1384,1693.94,385.15,159.57,348.29,1,-1,-1,-1
5,1388,863.19,516.83,40.53,112.13,1,-1,-1,-1
5,1387,267.64,459.21,100.65,244.08,1,-1,-1,-1
5,1386,1268.13,533.16,58.99,131.14,1,-1,-1,-1
5,1385,1294.57,456.21,79.05,210.13,1,-1,-1,-1
5,1384,1698.81,395.19,147.89,331.94,1,-1,-1,-1
6,1388,863.44,519.37,39.61,109.36,1,-1,-1,-1
6,1387,272.38,459.56,99.10,242.90,1,-1,-1,-1
6,1386,1266.28,534.48,59.70,127.15,1,-1,-1,-1
6,1385,1296.85,455.24,81.62,212.34,1,-1,-1,-1
6,1384,1693.90,382.17,154.39,346.53,1,-1,-1,-1
7,1387,266.51,453.05,102.36,259.58,1,-1,-1,-1
7,1386,1271.03,534.35,56.68,127.47,1,-1,-1,-1
