1,9818,14.93,140.29,68.64,207.93,1,-1,-1,-1
1,9817,125.45,159.39,55.57,168.71,1,-1,-1,-1
2,9818,14.93,140.29,68.64,207.93,1,-1,-1,-1
2,9817,122.27,158.62,59.61,180.91,1,-1,-1,-1
3,9820,249.65,198.21,20.43,63.31,1,-1,-1,-1
3,9819,1.00,99.49,97.49,294.47,1,-1,-1,-1
3,9818,14.93,140.29,68.64,207.93,1,-1,-1,-1
3,9817,130.31,144.85,63.87,193.74,1,-1,-1,-1
4,9818,16.10,137.05,72.24,218.76,1,-1,-1,-1
4,9817,131.55,141.65,65.05,197.28,1,-1,-1,-1
5,9818,25.81,138.07,70.60,213.81,1,-1,-1,-1
5,9817,143.30,151.22,62.80,190.48,1,-1,-1,-1
6,9818,30.80,136.61,72.51,219.58,1,-1,-1,-1
6,9817,146.92,155.05,61.59,186.80,1,-1,-1,-1
7,9818,32.09,135.59,73.49,222.53,1,-1,-1,-1
7,9817,156.61,156.76,60.88,184.66,1,-1,-1,-1
8,9818,34.33,132.28,76.55,231.75,1,-1,-1,-1
8,9817,157.72,147.74,64.76,196.36,1,-1,-1,-1
9,9825,152.01,94.92,89.84,271.57,1,-1,-1,-1
9,9818,45.60,130.09,78.31,237.02,1,-1,-1,-1
9,9817,167.61,152.41,63.09,191.32,1,-1,-1,-1
10,9825,150.42,92.85,90.96,274.94,1,-1,-1,-1
10,9818,49.34,128.68,79.34,240.11,1,-1,-1,-1
10,9817,171.25,155.48,63.76,193.32,1,-1,-1,-1
11,9828,306.30,198.42,23.63,73.05,1,-1,-1,-1
11,9825,163.15,92.00,91.45,276.41,1,-1,-1,-1
11,9818,50.38,127.80,79.95,241.92,1,-1,-1,-1
11,9817,180.98,156.35,64.16,194.54,1,-1,-1,-1
12,9825,170.95,75.23,98.75,298.38,1,-1,-1,-1
12,9818,61.20,127.27,80.29,242.96,1,-1,-1,-1
12,9817,183.75,146.01,68.23,206.77,1,-1,-1,-1
13,9827,315.58,159.02,36.39,111.15,1,-1,-1,-1
13,9825,177.69,75.71,99.36,300.19,1,-1,-1,-1
13,9818,65.02,126.97,80.48,243.51,1,-1,-1,-1
13,9817,193.83,150.91,68.93,208.86,1,-1,-1,-1
14,9827,316.25,156.04,37.47,114.40,1,-1,-1,-1
14,9825,183.33,82.23,96.86,292.67,1,-1,-1,-1
14,9818,76.85,126.82,80.57,243.77,1,-1,-1,-1
14,9817,205.11,152.07,67.75,205.31,1,-1,-1,-1
15,9827,320.96,171.23,32.65,99.93,1,-1,-1,-1
15,9818,81.10,126.76,80.59,243.83,1,-1,-1,-1
15,9817,211.60,141.39,72.29,218.98,1,-1,-1,-1
16,9818,87.19,124.23,82.55,249.73,1,-1,-1,-1
16,9817,221.32,147.21,71.69,217.17,1,-1,-1,-1
17,9818,88.99,122.40,83.87,253.68,1,-1,-1,-1
17,9817,224.83,149.74,71.24,215.79,1,-1,-1,-1
18,9825,211.69,66.06,104.73,316.29,1,-1,-1,-1
18,9818,94.30,117.63,86.84,262.60,1,-1,-1,-1
18,9817,227.51,150.80,72.53,219.68,1,-1,-1,-1
19,9825,204.88,43.84,111.60,336.93,1,-1,-1,-1
19,9818,95.67,114.49,88.85,268.63,1,-1,-1,-1
19,9817,228.99,139.19,75.21,227.71,1,-1,-1,-1
20,9825,194.45,37.77,119.20,359.75,1,-1,-1,-1
20,9818,106.80,101.88,94.88,286.75,1,-1,-1,-1
20,9817,229.13,131.07,78.97,239.02,1,-1,-1,-1
21,9817,228.41,126.31,81.52,246.67,1,-1,-1,-1
22,9817,227.00,119.94,85.29,257.99,1,-1,-1,-1
23,9840,79.58,97.59,98.68,298.10,1,-1,-1,-1
23,9817,225.72,115.83,87.86,265.70,1,-1,-1,-1
24,9840,74.80,105.15,94.66,285.99,1,-1,-1,-1
24,9817,236.70,113.09,89.63,270.99,1,-1,-1,-1
25,9817,239.87,106.86,92.93,280.91,1,-1,-1,-1
26,9818,65.42,78.42,120.53,363.75,1,-1,-1,-1
26,9817,240.39,102.97,95.21,287.73,1,-1,-1,-1
27,9818,61.82,86.78,116.92,352.91,1,-1,-1,-1
27,9817,238.55,108.64,99.01,299.15,1,-1,-1,-1
28,9818,65.37,86.02,116.56,351.78,1,-1,-1,-1
28,9817,237.11,109.02,101.64,307.02,1,-1,-1,-1
29,9818,55.51,78.59,118.73,358.29,1,-1,-1,-1
29,9817,245.33,94.28,108.50,327.61,1,-1,-1,-1
30,9818,55.17,65.64,122.94,370.91,1,-1,-1,-1
30,9817,250.07,93.02,110.63,333.99,1,-1,-1,-1
31,9818,54.38,58.76,125.85,379.63,1,-1,-1,-1
31,9817,251.38,91.51,112.11,338.42,1,-1,-1,-1
32,9818,53.60,71.76,127.87,385.71,1,-1,-1,-1
32,9817,248.74,82.88,115.60,348.90,1,-1,-1,-1
33,9818,64.96,67.58,126.76,382.36,1,-1,-1,-1
33,9817,262.88,77.92,118.03,356.19,1,-1,-1,-1
34,9818,74.45,74.74,128.45,387.42,1,-1,-1,-1
34,9817,269.35,82.06,117.37,354.19,1,-1,-1,-1
35,9846,425.00,159.78,39.00,119.00,1,-1,-1,-1
35,9818,77.72,76.63,129.63,390.96,1,-1,-1,-1
35,9817,284.14,84.76,121.89,367.75,1,-1,-1,-1
36,9846,433.00,161.49,39.00,119.00,1,-1,-1,-1
36,9818,78.71,76.75,130.45,393.41,1,-1,-1,-1
36,9817,290.65,91.39,122.45,369.41,1,-1,-1,-1
37,9846,441.00,161.87,39.00,119.00,1,-1,-1,-1
37,9818,84.20,66.81,133.78,403.42,1,-1,-1,-1
37,9817,291.05,85.86,125.39,378.26,1,-1,-1,-1
38,9846,447.76,158.67,40.47,123.45,1,-1,-1,-1
