1,4923,997.00,2.90,49.20,79.20,1,-1,-1,-1
1,4922,908.60,125.10,48.90,167.60,1,-1,-1,-1
1,4921,265.30,363.50,64.20,229.40,1,-1,-1,-1
1,4920,1448.70,252.10,55.40,170.60,1,-1,-1,-1
1,4919,226.80,395.60,63.70,201.90,1,-1,-1,-1
1,4918,463.10,78.60,55.30,177.10,1,-1,-1,-1
1,4917,870.90,121.30,61.20,178.00,1,-1,-1,-1
1,4916,414.80,93.00,54.80,170.60,1,-1,-1,-1
1,4915,355.50,104.90,54.10,177.20,1,-1,-1,-1
1,4914,221.60,129.20,49.00,163.80,1,-1,-1,-1
1,4913,1040.40,1.00,47.90,86.30,1,-1,-1,-1
1,4912,372.20,408.60,84.40,244.80,1,-1,-1,-1
1,4911,1103.90,209.00,63.60,185.90,1,-1,-1,-1
1,4910,1198.00,37.60,71.50,113.30,1,-1,-1,-1
1,4909,102.00,545.70,86.70,255.00,1,-1,-1,-1
1,4908,286.70,124.70,55.10,170.50,1,-1,-1,-1
1,4907,796.50,147.50,61.10,175.50,1,-1,-1,-1
1,4906,1636.20,263.50,65.70,180.60,1,-1,-1,-1
1,4905,1790.40,204.60,68.80,184.00,1,-1,-1,-1
1,4904,1033.20,130.80,80.40,186.70,1,-1,-1,-1
1,4903,1733.40,456.60,76.60,215.10,1,-1,-1,-1
1,4902,512.30,141.10,96.10,185.10,1,-1,-1,-1
1,4901,1487.00,70.00,55.60,148.50,1,-1,-1,-1
1,4900,1361.40,566.90,107.00,245.50,1,-1,-1,-1
1,4899,705.10,1.00,55.60,156.80,1,-1,-1,-1
1,4898,687.50,206.10,78.80,114.10,1,-1,-1,-1
2,4923,997.87,2.24,48.65,78.51,1,-1,-1,-1
2,4922,911.33,127.22,46.93,161.85,1,-1,-1,-1
2,4921,262.78,363.92,64.54,229.36,1,-1,-1,-1
2,4920,1447.84,250.19,55.72,172.42,1,-1,-1,-1
2,4919,225.53,393.57,63.33,204.46,1,-1,-1,-1
2,4918,463.34,80.42,53.52,173.66,1,-1,-1,-1
2,4917,871.24,122.51,61.92,176.97,1,-1,-1,-1
2,4916,415.64,91.87,55.32,171.65,1,-1,-1,-1
2,4915,355.83,103.96,53.84,178.77,1,-1,-1,-1
2,4914,222.34,129.40,48.22,162.09,1,-1,-1,-1
2,4913,1040.22,0.78,47.75,85.04,1,-1,-1,-1
2,4912,373.39,408.03,84.52,245.25,1,-1,-1,-1
2,4911,1098.03,209.74,63.85,185.02,1,-1,-1,-1
2,4910,1197.81,35.64,73.27,116.72,1,-1,-1,-1
2,4909,102.04,545.86,86.31,254.57,1,-1,-1,-1
2,4908,286.84,124.19,56.33,172.43,1,-1,-1,-1
2,4907,796.19,147.44,61.62,175.82,1,-1,-1,-1
2,4906,1633.80,262.31,66.70,183.39,1,-1,-1,-1
2,4905,1791.23,205.11,69.53,185.57,1,-1,-1,-1
2,4904,1033.80,132.90,80.30,186.49,1,-1,-1,-1
2,4903,1732.45,456.45,76.80,216.31,1,-1,-1,-1
2,4902,509.99,139.94,97.82,186.81,1,-1,-1,-1
2,4901,1486.92,69.66,55.67,148.49,1,-1,-1,-1
2,4900,1362.00,567.66,105.69,244.49,1,-1,-1,-1
2,4899,704.85,0.87,55.90,157.07,1,-1,-1,-1
2,4898,687.51,206.29,78.38,113.43,1,-1,-1,-1
3,4923,1001.24,2.61,47.64,77.18,1,-1,-1,-1
3,4922,912.92,129.01,45.29,158.75,1,-1,-1,-1
3,4921,261.16,363.72,64.20,228.68,1,-1,-1,-1
