3,1,104.17,718.85,42.46,97.47,1,-1,-1,-1
3,2,543.44,548.53,32.18,85.05,1,-1,-1,-1
3,3,1531.48,550.26,53.16,122.70,1,-1,-1,-1
3,4,1377.88,511.63,35.35,95.60,1,-1,-1,-1
3,5,498.66,547.47,36.99,93.95,1,-1,-1,-1
3,6,1623.22,549.04,57.29,127.13,1,-1,-1,-1
3,7,1451.15,500.29,29.48,80.20,1,-1,-1,-1
3,8,1486.93,514.20,34.83,74.28,1,-1,-1,-1
3,9,251.44,588.89,52.52,151.29,1,-1,-1,-1
3,10,1073.87,482.77,17.06,38.34,1,-1,-1,-1
3,11,645.27,525.32,27.85,73.33,1,-1,-1,-1
3,13,790.29,509.25,17.40,43.85,1,-1,-1,-1
3,14,1182.57,485.96,14.75,35.13,1,-1,-1,-1
3,15,678.75,525.75,21.21,51.28,1,-1,-1,-1
3,16,827.57,507.37,18.16,45.27,1,-1,-1,-1
3,17,775.26,504.48,17.96,46.93,1,-1,-1,-1
3,18,169.53,585.98,56.03,149.93,1,-1,-1,-1
4,1,92.97,722.02,43.48,99.62,1,-1,-1,-1
4,2,540.67,548.38,33.44,88.41,1,-1,-1,-1
4,3,1543.25,555.23,52.01,119.98,1,-1,-1,-1
4,4,1378.82,507.07,37.75,102.80,1,-1,-1,-1
4,5,499.39,548.34,34.99,88.52,1,-1,-1,-1
4,6,1633.84,550.41,59.49,131.84,1,-1,-1,-1
4,7,1456.98,498.12,29.71,80.72,1,-1,-1,-1
4,8,1490.17,510.02,35.60,75.87,1,-1,-1,-1
4,9,251.02,599.83,50.63,145.42,1,-1,-1,-1
4,10,1074.69,480.69,17.01,38.08,1,-1,-1,-1
4,11,650.42,527.51,27.54,72.80,1,-1,-1,-1
4,13,792.91,507.36,17.91,45.24,1,-1,-1,-1
4,14,1188.14,483.63,14.65,34.85,1,-1,-1,-1
4,15,676.17,522.46,24.45,59.24,1,-1,-1,-1
4,16,828.53,509.01,18.70,46.70,1,-1,-1,-1
4,17,778.12,506.83,17.02,44.31,1,-1,-1,-1
4,18,164.12,586.73,56.20,150.64,1,-1,-1,-1
5,1,77.34,719.04,43.50,99.37,1,-1,-1,-1
5,2,542.39,551.21,32.82,86.43,1,-1,-1,-1
5,3,1549.74,564.53,51.56,118.71,1,-1,-1,-1
5,4,1381.75,515.55,36.36,99.16,1,-1,-1,-1
5,5,495.11,540.14,36.86,93.82,1,-1,-1,-1
5,6,1640.52,558.94,59.26,130.96,1,-1,-1,-1
5,7,1461.27,503.40,29.63,80.58,1,-1,-1,-1
5,8,1493.71,514.73,36.79,78.42,1,-1,-1,-1
5,9,242.11,597.92,49.40,141.73,1,-1,-1,-1
5,10,1074.23,485.10,15.98,35.83,1,-1,-1,-1
5,11,651.38,526.01,26.52,69.99,1,-1,-1,-1
5,13,794.71,505.33,17.74,44.84,1,-1,-1,-1
5,14,1191.26,484.37,14.94,35.56,1,-1,-1,-1
5,15,677.31,517.52,26.64,65.07,1,-1,-1,-1
5,16,827.71,507.99,18.19,45.40,1,-1,-1,-1
5,17,779.14,507.43,16.52,42.74,1,-1,-1,-1
5,18,156.71,586.63,55.57,149.30,1,-1,-1,-1
6,1,63.71,728.46,46.09,105.77,1,-1,-1,-1
6,2,540.49,557.20,33.43,88.09,1,-1,-1,-1
6,3,1558.16,572.66,51.70,119.23,1,-1,-1,-1
6,4,1388.71,523.18,36.34,99.17,1,-1,-1,-1
6,5,495.41,549.50,37.41,95.20,1,-1,-1,-1
6,6,1649.00,569.87,57.43,126.46,1,-1,-1,-1
6,7,1466.32,513.87,28.16,75.94,1,-1,-1,-1
6,8,1499.42,525.60,36.84,78.67,1,-1,-1,-1
6,9,237.72,602.06,51.06,146.15,1,-1,-1,-1
6,10,1074.64,485.70,15.90,35.65,1,-1,-1,-1
6,11,651.58,530.49,28.75,76.37,1,-1,-1,-1
6,13,796.25,513.19,17.57,44.59,1,-1,-1,-1
6,14,1193.11,483.82,15.03,35.79,1,-1,-1,-1
6,15,677.60,523.68,26.78,65.55,1,-1,-1,-1
6,16,828.29,516.22,18.35,45.96,1,-1,-1,-1
6,17,776.76,509.74,18.76,48.68,1,-1,-1,-1
6,18,144.34,589.94,55.29,148.39,1,-1,-1,-1
6,23,636.51,533.01,27.88,71.83,1,-1,-1,-1
7,1,49.49,735.02,46.67,106.87,1,-1,-1,-1
7,2,537.58,558.48,33.19,87.62,1,-1,-1,-1
7,3,1561.91,572.54,54.48,126.29,1,-1,-1,-1
7,4,1392.54,522.28,36.92,101.09,1,-1,-1,-1
7,5,495.76,550.21,36.55,92.92,1,-1,-1,-1
7,6,1656.62,566.62,61.35,135.09,1,-1,-1,-1
7,7,1468.09,511.77,28.26,75.73,1,-1,-1,-1
7,8,1502.04,520.39,37.78,80.77,1,-1,-1,-1
7,9,229.87,602.62,51.52,146.83,1,-1,-1,-1
7,11,651.92,531.30,26.23,69.79,1,-1,-1,-1
7,13,795.73,511.62,18.27,46.72,1,-1,-1,-1
7,14,1197.08,488.01,15.33,36.33,1,-1,-1,-1
7,15,678.29,523.44,27.05,66.05,1,-1,-1,-1
7,16,828.01,512.66,18.92,47.49,1,-1,-1,-1
7,17,775.18,505.15,19.21,49.75,1,-1,-1,-1
7,18,133.59,589.53,56.58,151.86,1,-1,-1,-1
7,23,636.85,532.26,25.13,64.78,1,-1,-1,-1
7,24,1281.72,497.21,20.51,45.80,1,-1,-1,-1
8,1,35.16,745.38,46.14,105.43,1,-1,-1,-1
8,2,534.91,558.13,34.10,90.33,1,-1,-1,-1
8,3,1569.34,577.79,53.17,123.54,1,-1,-1,-1
8,4,1393.45,532.78,34.76,95.01,1,-1,-1,-1
8,5,494.04,555.25,36.84,93.84,1,-1,-1,-1
8,6,1663.46,577.52,59.36,129.95,1,-1,-1,-1
8,7,1470.49,514.48,29.95,79.88,1,-1,-1,-1
8,8,1508.11,527.96,40.09,86.21,1,-1,-1,-1
8,9,220.34,610.86,48.99,139.37,1,-1,-1,-1
8,10,1079.72,495.12,14.93,33.40,1,-1,-1,-1
8,11,648.44,534.30,27.31,72.75,1,-1,-1,-1
8,13,795.65,513.73,18.79,48.35,1,-1,-1,-1
8,14,1199.33,488.34,15.45,36.62,1,-1,-1,-1
8,15,678.15,528.03,27.13,66.28,1,-1,-1,-1
8,16,828.04,516.74,18.07,45.39,1,-1,-1,-1
8,17,778.24,509.27,19.30,49.73,1,-1,-1,-1
8,18,125.24,600.20,56.14,149.54,1,-1,-1,-1
8,23,633.93,541.76,23.70,61.09,1,-1,-1,-1
8,24,1280.79,499.94,20.81,46.47,1,-1,-1,-1
9,1,18.06,746.97,47.48,108.68,1,-1,-1,-1
9,2,535.84,560.63,32.99,86.99,1,-1,-1,-1
9,3,1576.29,589.17,51.44,119.26,1,-1,-1,-1
9,4,1397.69,535.23,36.40,100.16,1,-1,-1,-1
9,5,491.75,557.68,35.57,90.97,1,-1,-1,-1
9,6,1671.28,580.95,63.94,139.11,1,-1,-1,-1
9,7,1474.92,518.76,30.49,81.08,1,-1,-1,-1
9,8,1512.23,534.66,37.70,80.94,1,-1,-1,-1
9,9,210.33,602.51,52.24,147.90,1,-1,-1,-1
9,10,1078.09,500.68,13.80,30.86,1,-1,-1,-1
9,11,646.62,534.62,27.54,73.48,1,-1,-1,-1
9,13,796.75,517.12,16.05,41.34,1,-1,-1,-1
9,14,1196.68,494.60,16.68,39.73,1,-1,-1,-1
9,15,678.32,529.06,26.05,63.56,1,-1,-1,-1
9,16,828.04,516.80,18.02,45.27,1,-1,-1,-1
9,17,777.84,510.13,18.47,47.40,1,-1,-1,-1
9,18,114.44,588.29,60.12,160.13,1,-1,-1,-1
9,23,630.89,542.95,24.44,62.96,1,-1,-1,-1
9,24,1281.16,503.80,20.45,45.62,1,-1,-1,-1
10,1,2.10,743.42,46.91,107.24,1,-1,-1,-1
10,2,530.12,553.95,33.80,89.17,1,-1,-1,-1
10,3,1578.19,597.98,53.24,123.75,1,-1,-1,-1
10,4,1398.61,542.70,36.26,99.94,1,-1,-1,-1
10,5,488.44,551.65,36.41,93.38,1,-1,-1,-1
