3,1,1462.37,410.61,72.67,185.71,1,-1,-1,-1
3,2,454.23,423.55,72.23,189.68,1,-1,-1,-1
3,3,659.86,411.38,78.21,196.47,1,-1,-1,-1
3,4,1101.69,418.61,30.17,84.29,1,-1,-1,-1
3,5,1363.98,396.62,67.83,217.27,1,-1,-1,-1
3,6,1176.06,418.36,36.27,97.43,1,-1,-1,-1
3,7,539.58,430.11,61.64,175.55,1,-1,-1,-1
3,8,577.42,420.24,59.83,186.25,1,-1,-1,-1
3,9,1207.60,408.13,41.96,120.69,1,-1,-1,-1
3,10,716.42,415.63,54.89,180.16,1,-1,-1,-1
3,12,793.77,431.63,19.93,56.69,1,-1,-1,-1
3,13,385.84,427.87,26.60,70.24,1,-1,-1,-1
3,14,851.76,430.47,25.67,75.93,1,-1,-1,-1
3,15,631.86,427.61,50.38,135.48,1,-1,-1,-1
3,17,840.49,429.56,25.85,69.29,1,-1,-1,-1
3,18,767.29,425.32,21.99,63.68,1,-1,-1,-1
3,19,950.27,396.32,45.64,130.68,1,-1,-1,-1
3,20,824.14,430.15,23.26,63.97,1,-1,-1,-1
4,1,1458.51,415.62,72.14,184.37,1,-1,-1,-1
4,2,445.52,424.34,72.48,190.70,1,-1,-1,-1
4,3,653.90,415.13,77.62,194.56,1,-1,-1,-1
4,4,1095.87,416.86,29.87,83.20,1,-1,-1,-1
4,5,1355.98,391.93,70.98,226.87,1,-1,-1,-1
4,6,1155.74,421.53,37.83,101.46,1,-1,-1,-1
4,7,527.14,425.90,61.56,175.31,1,-1,-1,-1
4,8,569.04,422.30,57.68,179.48,1,-1,-1,-1
4,9,1206.41,409.75,41.56,119.43,1,-1,-1,-1
4,10,709.00,416.18,55.32,180.38,1,-1,-1,-1
4,12,789.73,428.86,21.13,59.96,1,-1,-1,-1
4,13,377.03,428.32,27.07,71.29,1,-1,-1,-1
4,14,851.05,430.18,26.46,78.28,1,-1,-1,-1
4,15,625.06,427.46,48.47,130.13,1,-1,-1,-1
4,17,839.17,433.90,23.82,64.41,1,-1,-1,-1
4,18,758.53,426.02,22.24,64.19,1,-1,-1,-1
4,19,947.43,394.71,45.87,131.34,1,-1,-1,-1
4,20,821.25,424.42,25.54,70.59,1,-1,-1,-1
5,1,1448.17,415.31,73.57,188.49,1,-1,-1,-1
5,2,434.30,425.42,72.30,189.63,1,-1,-1,-1
5,3,641.83,414.98,78.36,195.91,1,-1,-1,-1
5,4,1089.40,419.24,30.03,83.23,1,-1,-1,-1
5,5,1354.01,397.84,72.53,229.86,1,-1,-1,-1
5,6,1143.44,425.34,38.21,102.52,1,-1,-1,-1
5,7,518.76,429.86,60.24,170.82,1,-1,-1,-1
5,8,562.20,425.98,56.12,174.16,1,-1,-1,-1
5,9,1197.92,414.68,40.45,115.64,1,-1,-1,-1
5,10,704.64,417.15,54.53,177.79,1,-1,-1,-1
5,12,779.70,434.47,20.39,57.82,1,-1,-1,-1
5,13,363.81,430.02,28.91,76.07,1,-1,-1,-1
5,14,836.26,431.69,25.99,76.93,1,-1,-1,-1
5,15,614.30,428.10,47.41,126.88,1,-1,-1,-1
5,17,828.92,435.22,23.51,63.93,1,-1,-1,-1
5,18,747.07,435.05,21.90,62.98,1,-1,-1,-1
5,19,935.72,406.15,42.74,121.40,1,-1,-1,-1
5,20,817.50,428.53,24.09,66.68,1,-1,-1,-1
5,23,803.20,439.02,20.93,57.89,1,-1,-1,-1
6,1,1443.50,420.80,68.18,174.95,1,-1,-1,-1
6,2,432.61,425.81,71.17,186.41,1,-1,-1,-1
6,3,643.48,419.22,81.77,204.50,1,-1,-1,-1
6,4,1086.26,420.73,31.68,87.54,1,-1,-1,-1
6,5,1350.94,389.39,79.54,251.79,1,-1,-1,-1
6,6,1137.54,429.39,38.49,102.92,1,-1,-1,-1
6,7,515.18,434.93,59.98,169.71,1,-1,-1,-1
6,8,553.80,422.01,60.98,186.96,1,-1,-1,-1
6,9,1190.19,414.04,40.76,115.83,1,-1,-1,-1
6,12,775.52,436.54,20.06,56.56,1,-1,-1,-1
6,13,359.03,435.43,26.97,70.77,1,-1,-1,-1
6,14,836.71,434.87,24.99,73.80,1,-1,-1,-1
6,15,611.42,431.93,46.31,123.02,1,-1,-1,-1
6,17,828.21,434.09,23.92,65.66,1,-1,-1,-1
6,18,744.42,435.14,20.33,58.09,1,-1,-1,-1
6,19,927.09,411.04,41.58,117.77,1,-1,-1,-1
6,20,815.12,436.19,21.33,58.91,1,-1,-1,-1
6,23,798.12,438.05,21.95,60.67,1,-1,-1,-1
